VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
350490;9350490;Hohenfinow, Dorf;5855161;4629950;52.813480;13.925870
350491;9350491;Hohenfinow, Schlo§park;5854935;4629851;52.811474;13.924313
350492;9350492;Struwenberg, Abzweig Falkenberg;5856870;4630568;52.828680;13.935713
350493;9350493;Niederfinow, Bahnhof;5857022;4630187;52.830137;13.930124
350494;9350494;Hohensaaten, Dorf;5862218;4644374;52.873187;14.142769
350495;9350495;Hohensaaten, Schleuse;5861771;4644367;52.869175;14.142467
350496;9350496;Hohensaaten, Schule;5862408;4644256;52.874925;14.141102
350497;9350497;Hohensaaten, Siedlung;5863031;4643875;52.880621;14.135722
350502;9350502;Joachimsthal, Kaiserbahnhof;5871601;4618012;52.963882;13.754859
350503;9350503;Joachimsthal, Bahnhofstr.;5873439;4617217;52.980565;13.743698
350504;9350504;Joachimsthal, Funkhaus;5872206;4618553;52.969197;13.763128
350505;9350505;Joachimsthal, JŠgerhof;5873300;4617352;52.979287;13.745657
350506;9350506;Joachimsthal, Templiner Str.;5873068;4617252;52.977225;13.744085
350507;9350507;Joachimsthal, Leistenhaus;5874862;4618281;52.993112;13.760052
350508;9350508;Joachimsthal, SchŸtzenplatz;5873967;4617113;52.985330;13.742341
350509;9350509;Joachimsthal, Schule;5872742;4617307;52.974285;13.744785
350510;9350510;Joachimsthal, Michen;5870270;4615685;52.952434;13.719769
350511;9350511;Joachimsthal, Yachthafen;5870643;4616379;52.955634;13.730224
350512;9350512;Joachimsthal, Trenns-Ecke;5873000;4617888;52.976475;13.753524
350513;9350513;Joachimsthal, Abzweig Kaiserbahnhof;5871525;4617803;52.963246;13.751723
350516;9350516;Klandorf, Abzweig B 109;5861814;4603992;52.878867;13.543156
350517;9350517;Klandorf, Dorf;5861515;4605381;52.875911;13.563683
350518;9350518;Klandorf, Wendestelle;5861159;4605497;52.872690;13.565290
350519;9350519;Klein Ziethen (BAR), Dorf;5871609;4629934;52.961202;13.932194
350520;9350520;Klein Ziethen (BAR), Luisenfelde;5873411;4628909;52.977633;13.917666
350522;9350522;Klosterfelde, Bernauer Weg;5851405;4599967;52.786124;13.480208
350523;9350523;Klosterfelde, Heidekrug;5850292;4599870;52.776143;13.478431
350524;9350524;Klosterfelde, Kaufhalle;5851888;4599959;52.790464;13.480236
350525;9350525;Klosterfelde, Schule;5852277;4600199;52.793914;13.483912
350526;9350526;Klosterfelde, Stern;5852660;4599913;52.797407;13.479790
350529;9350529;Krummensee (BAR), Dorf;5830747;4614621;52.597657;13.690130
350530;9350530;Krummensee (BAR), Wendestelle;5830334;4614303;52.594014;13.685296
350533;9350533;Ladeburg, An der Plantage;5841811;4607483;52.698501;13.588427
350534;9350534;Ladeburg, Ausbau;5842759;4607312;52.707050;13.586208
350535;9350535;Lanke, Bergauf;5847654;4605884;52.751302;13.566665
350536;9350536;Ladeburg, Kirche;5842349;4607485;52.703333;13.588633
350537;9350537;Lanke, Bogensee Ausbau;5849444;4600567;52.768396;13.488496
350538;9350538;Lanke, Bogensee BildungsstŠtte;5850547;4603090;52.777830;13.526210
350539;9350539;Lanke, Dorf;5848742;4605505;52.761150;13.561404
350540;9350540;Lanke, Fšrsterei Woltersdorf;5845034;4605939;52.727756;13.566635
350542;9350542;Lanke, HellmŸhler Weg;5849190;4607881;52.764705;13.596734
350543;9350543;Lanke, KŸsterfleck;5848257;4605754;52.756744;13.564935
350544;9350544;Lanke, Obersee;5848669;4605607;52.760474;13.562891
350545;9350545;Lanke, Stadtgut;5848629;4605839;52.760069;13.566313
350547;9350547;Lichterfelde (BAR), Bauernstube;5860784;4617883;52.866755;13.749019
350548;9350548;Lichterfelde (BAR), Buckow;5862363;4616757;52.881182;13.732872
350549;9350549;Lichterfelde (BAR), Eiscafe;5860861;4617693;52.867488;13.746227
350550;9350550;Eberswalde, Lichterfelder BrŸcke;5859207;4618890;52.852369;13.763391
350551;9350551;Lichterfelde (BAR), Seniorenheim;5860234;4617625;52.861871;13.744992
350552;9350552;Lichterfelde (BAR), Siedlung;5859959;4618448;52.859221;13.757106
350553;9350553;Lichterfelde (BAR), Steinfurter Allee;5860886;4616921;52.867881;13.734778
350554;9350554;Lichterfelde (BAR), Tischlerei;5860398;4617916;52.863281;13.749370
350555;9350555;Liepe (BAR), Am Sportplatz;5860218;4631731;52.858465;13.954308
350556;9350556;Liepe (BAR), Brauerstr.;5860496;4632357;52.860808;13.963709
350557;9350557;Liepe (BAR), Poststr.;5860658;4632748;52.862167;13.969577
350558;9350558;Liepe (BAR), Am Schlo§berg;5860949;4634725;52.864290;13.999033
350559;9350559;Liepe (BAR), Wendeschleife;5860734;4634181;52.862495;13.990872
350560;9350560;Lindenberg (BAR), Birkholzer Weg;5829755;4604761;52.590733;13.544356
350561;9350561;Joachimsthal, Wohnpark;5873712;4616985;52.983067;13.740344
350562;9350562;Lindenberg (BAR), Klarahšh;5829575;4604610;52.589145;13.542072
350564;9350564;Lobetal, Dorf;5845389;4607569;52.730624;13.590869
350565;9350565;Lobetal, Kirche;5845128;4607943;52.728205;13.596317
350566;9350566;Lšhme, Dorf;5834247;4613547;52.629321;13.675487
350567;9350567;Lšhme, Wendestelle;5834177;4613322;52.628739;13.672141
350568;9350568;LŸdersdorf (bei Oderberg), Dorf;5868726;4639545;52.932902;14.073890
350570;9350570;LŸdersdorf (bei Oderberg), Abzweig Stolzenhagen;5869346;4639957;52.938362;14.080280
350571;9350571;Luisenfelde, Abzweig Tšpferberge;5872977;4629194;52.973666;13.921733
350572;9350572;Lunow, Ausbau;5866675;4642545;52.913697;14.117575
350573;9350573;Lunow, Dorf;5867664;4642510;52.922587;14.117489
350574;9350574;Lunow, Kreuzung;5867415;4642520;52.920349;14.117528
350575;9350575;Lunow, Schule;5867752;4642128;52.923479;14.111852
350576;9350576;Lunow, Steinberg;5868113;4640711;52.927093;14.090953
350577;9350577;Marienwerder, Kirche;5857776;4607797;52.841847;13.598317
350578;9350578;Mehrow, Kirche;5827609;4609694;52.570484;13.616408
350579;9350579;Mehrow, Siedlung;5828133;4610686;52.574990;13.631208
350580;9350580;Melchow, Dorf;5850548;4615035;52.775429;13.703147
350581;9350581;Melchow, Siedlung;5849894;4615917;52.769366;13.715980
350584;9350584;Neuendorf (bei Oderberg), Hohensaatener Str.;5863711;4639877;52.887780;14.076667
350586;9350586;Neudorf (bei Prenden);5852652;4602246;52.796899;13.514364
350587;9350587;NeuehŸtte, Abzweig;5861393;4624688;52.870693;13.850249
350588;9350588;NeuehŸtte, Dorf;5861061;4624936;52.867654;13.853803
350589;9350589;Neuendorf (bei Oderberg), Dorf;5864089;4638552;52.891517;14.057156
350596;9350596;Neugrimnitz;5873219;4623213;52.977246;13.832839
350602;9350602;Neulindenberg, Dorf;5830897;4605441;52.600860;13.554750
350603;9350603;Neulindenberg, Kriemhildstr.;5831110;4604832;52.602891;13.545832
350619;9350619;Niederfinow, Dorf;5857561;4630379;52.834931;13.933186
350620;9350620;Niederfinow, Forsthaus Kahlenberg;5859867;4625587;52.856779;13.863006
350621;9350621;Niederfinow, HubbrŸcke;5857303;4630072;52.832688;13.928530
350622;9350622;Niederfinow, Kreuzung;5857410;4629977;52.833672;13.927164
350623;9350623;Niederfinow, Schiffshebewerk;5859026;4630810;52.847984;13.940164
350624;9350624;Niederfinow, Schleuse;5859601;4630023;52.853338;13.928719
350625;9350625;Niederfinow, Schleusentreppe;5859632;4631141;52.853346;13.945318
350626;9350626;Niederfinow, Stecherschleuse Wendeschleife;5858218;4628151;52.841366;13.900402
350627;9350627;Niederfinow, Stecherschleuse/Kita;5857717;4629044;52.836653;13.913449
350628;9350628;Oderberg, Am Friedenshain;5862344;4638306;52.875910;14.052763
350629;9350629;Oderberg, Eberswalder Chaussee;5861059;4637147;52.864667;14.035019
350630;9350630;Oderberg, Odertalstadion;5860665;4637638;52.861003;14.042139
350631;9350631;Oderberg, Museum;5860943;4637862;52.863443;14.045580
350632;9350632;Oderberg, Stadtmitte;5861346;4637832;52.867069;14.045305
350633;9350633;Oderberg, Stadtrand;5860919;4636496;52.863575;14.025300
350634;9350634;Oderberg, Teufelsberg;5860909;4635985;52.863614;14.017713
350636;9350636;Parlow;5878436;4618483;53.025168;13.764368
350637;9350637;Parstein;5868709;4637029;52.933396;14.036489
350638;9350638;Pehlitz;5865891;4634235;52.908794;13.993798
350640;9350640;Prenden, Abzweig Klosterfelde;5852157;4604600;52.792002;13.549092
350641;9350641;Prenden, Dorf;5851864;4604979;52.789297;13.554614
350642;9350642;Prenden, Pflegeheim;5851105;4605155;52.782444;13.556979
350647;9350647;RŸdnitz, Bahnhofstr.;5844538;4610109;52.722469;13.628168
350648;9350648;RŸdnitz, Birkenhof;5844773;4609157;52.724773;13.614162
350649;9350649;RŸdnitz, Dorf;5844277;4609831;52.720181;13.623968
350650;9350650;RŸdnitz, Gemeinde;5844521;4609656;52.722409;13.621461
350651;9350651;RŸdnitz, Siedlung;5845000;4610710;52.726497;13.637215
350652;9350652;Ruhlsdorf (BAR), Campingplatz;5855237;4606380;52.819321;13.576469
350653;9350653;Ruhlsdorf (BAR), Dorf;5855987;4605244;52.826281;13.559867
350654;9350654;Ruhlsdorf (BAR), Feuerwehr;5855937;4605381;52.825805;13.561882
350655;9350655;Ruhlsdorf (BAR), Kiessee;5855756;4605772;52.824103;13.567622
350656;9350656;Ruhlsdorf (BAR), Post;5855587;4605076;52.822721;13.557247
350657;9350657;Ruhlsdorf (BAR), Schleuse;5857358;4605866;52.838475;13.569535
350658;9350658;Sandkrug, Dorf;5863103;4626411;52.885649;13.876487
350659;9350659;Sandkrug, GaststŠtte;5862624;4625995;52.881445;13.870125
350660;9350660;Sandkrug, Ragšser MŸhle;5862226;4625567;52.877970;13.863617
350663;9350663;Schmetzdorf (BAR);5841213;4604833;52.693648;13.549053
350664;9350664;Schšnerlinde (BAR), Kirche;5836615;4597807;52.653654;13.443806
350665;9350665;Schšnerlinde (BAR), Berliner Str.;5836631;4598132;52.653739;13.448612
350666;9350666;Schšnerlinde (BAR), Dorfstr.;5836606;4597254;52.653673;13.435634
350667;9350667;Schšnerlinde (BAR), Schšnerlinder Chaussee;5837671;4597684;52.663163;13.442301
350668;9350668;Schšnerlinde (BAR), Stadtgut;5837188;4596220;52.659085;13.420529
350669;9350669;Schšnfeld (BAR), Dorf;5840202;4617549;52.681959;13.736684
350670;9350670;Schšnfeld (BAR), Schšnfelder Wald;5838934;4617381;52.670606;13.733750
350671;9350671;Schšnholz (BAR), Dorf;5851100;4618832;52.779566;13.759585
350672;9350672;Schšnholz (BAR), Forsthaus;5851728;4619163;52.785134;13.764716
350673;9350673;Schšnow (BAR), Bimler;5838323;4603516;52.667939;13.528673
350674;9350674;Schšnow (BAR), Goethestr.;5838734;4603863;52.671565;13.533930
350675;9350675;Schšnow (BAR), Kindergarten;5839167;4604114;52.675407;13.537776
350676;9350676;Schšnow (BAR), Pappelallee;5839786;4605249;52.680748;13.554748
350677;9350677;Schšnow (BAR), Schule;5839298;4604000;52.676605;13.536133
350678;9350678;Schšnow (BAR), Stern;5839064;4604092;52.674486;13.537418
350679;9350679;Schšnwalde (BAR), Gemeinde;5839462;4597589;52.679269;13.441427
350680;9350680;Schšnwalde (BAR), Gewerbegebiet;5840298;4597569;52.686783;13.441379
350681;9350681;Schšnwalde (BAR), Kreuzung;5839424;4597487;52.678946;13.439909
350682;9350682;Schšnwalde (BAR), MŸhle;5838776;4597424;52.673136;13.438786
350685;9350685;Schwanebeck (BAR), Am Stener Berg;5835033;4603043;52.638475;13.520658
350686;9350686;Schwanebeck (BAR), Birkholzer Str.;5835335;4605812;52.640655;13.561642
350687;9350687;Schwanebeck (BAR), Bodenseestr.;5834381;4603007;52.632624;13.519923
350688;9350688;Schwanebeck (BAR), Genfer Platz;5835000;4603370;52.638116;13.525476
350689;9350689;Schwanebeck (BAR), Heinestr.;5835575;4605648;52.642843;13.559297
350690;9350690;Schwanebeck (BAR), Altonaer Str.;5835643;4604372;52.643701;13.540475
350691;9350691;Schwanebeck (BAR), Kreuzung Birkholzer Str.;5833590;4604764;52.625183;13.545614
350692;9350692;Neu-Buch, Lindenberger Weg;5833391;4602448;52.623836;13.511363
350693;9350693;Schwanebeck (BAR), Mozartstr.;5833861;4603128;52.627930;13.521547
350694;9350694;Schwanebeck (BAR), Schule;5834143;4604820;52.630140;13.546616
350695;9350695;Schwanebeck (BAR), Schwanebecker Str.;5835792;4604656;52.644984;13.544716
350696;9350696;Schwanebeck (BAR), Gletscherstr.;5835322;4603452;52.640993;13.526788
350697;9350697;SophienstŠdt, Zum Mittelprendener;5853991;4606964;52.808014;13.584721
350698;9350698;Seefeld (Mark), Dorf;5833479;4613663;52.622398;13.676935
350699;9350699;Seefeld (Mark), MŸhle;5833672;4615213;52.623805;13.699880
350700;9350700;Seefeld (Mark), Krummenseer Chaussee;5832636;4613800;52.614797;13.678667
350701;9350701;SenftenhŸtte;5868701;4625061;52.936242;13.858594
350702;9350702;Serwest, Serwestsee;5869503;4630505;52.942150;13.939839
350703;9350703;Serwest, An der B 2;5868817;4629939;52.936127;13.931150
350704;9350704;Serwest, Wendestelle;5868659;4629679;52.934770;13.927223
350705;9350705;Sommerfelde, Dorf;5856137;4626021;52.823177;13.868006
350706;9350706;Sommerfelde, Siedlung;5856380;4625515;52.825478;13.860597
350708;9350708;SophienstŠdt;5854436;4606775;52.812048;13.582065
350709;9350709;Spechthausen, Dorf;5854597;4619913;52.810737;13.776878
350710;9350710;Spechthausen, Fšrsterei;5853654;4619001;52.802469;13.763016
350711;9350711;Niederfinow, Abzweig Stecherschleuse;5859621;4628321;52.853926;13.903475
350714;9350714;Stolzenhagen (bei Oderberg), Ortseingang;5870078;4641083;52.944641;14.097335
350715;9350715;Stolzenhagen (bei Wandlitz), Kirche;5850455;4597178;52.778098;13.438601
350716;9350716;Stolzenhagen (bei Wandlitz), Siedlung;5848230;4596588;52.758216;13.429206
350717;9350717;Stolzenhagen (bei Wandlitz), Stra§e am See;5850296;4597657;52.776583;13.445650
350718;9350718;Stolzenhagen (bei Wandlitz), West;5848824;4595234;52.763792;13.409328
350719;9350719;Stolzenhagen (bei Oderberg), Wendestelle;5870557;4641262;52.948895;14.100204
350723;9350723;Thaerfelde;5839417;4611725;52.676139;13.650338
350725;9350725;Tiefensee, B 158;5840189;4624281;52.680342;13.836171
350726;9350726;Tiefensee, Eberswalder Str.;5840574;4624250;52.683807;13.835858
350727;9350727;Tiefensee, Dorf;5840447;4624538;52.682601;13.840067
350729;9350729;Tornow (BAR);5855536;4627340;52.817470;13.887328
350730;9350730;Trampe (BAR), Dorf;5851263;4623980;52.779874;13.835899
350731;9350731;Trampe (BAR), Klobbicker Str.;5850448;4623932;52.772565;13.834880
350732;9350732;Trampe (BAR), Leuenberger Wiese;5855488;4623642;52.817898;13.832488
350733;9350733;Trappenfelde, Hšnower Weg;5827568;4612811;52.569479;13.662347
350734;9350734;Trappenfelde, Siedlung;5828928;4612208;52.581820;13.653918
350735;9350735;Trappenfelde, Trappenfelder Str.;5828176;4613056;52.574890;13.666166
350736;9350736;Klobbicke;5848966;4621670;52.759768;13.800831
350737;9350737;Tuchen;5848470;4620682;52.755534;13.786021
350738;9350738;†tzdorf, Dorf;5848183;4603362;52.756542;13.529494
350739;9350739;†tzdorf, Tierzucht;5848559;4602925;52.760003;13.523142
350741;9350741;Wandlitz, Amselweg;5848867;4598827;52.763534;13.462551
350742;9350742;Wandlitz, Arendseer Kreuzung;5849368;4599687;52.767876;13.475440
350743;9350743;Wandlitz, Berliner Weg;5845429;4597872;52.732823;13.447384
350744;9350744;Wandlitz, Bernauer Chaussee;5846630;4599677;52.743282;13.474460
350745;9350745;Joachimsthal, Werbellinsee Westufer;5867512;4614780;52.927856;13.705335
350746;9350746;Wandlitz, Dachsbaude;5846190;4598367;52.739569;13.454937
350747;9350747;Wandlitz, Dorf;5847554;4597985;52.751892;13.449690
350748;9350748;Wandlitz, Kehlheide;5846189;4599553;52.739343;13.472491
350749;9350749;Wandlitz, Liepnitzsee;;;;
350750;9350750;Wandlitz, Schule I;5847579;4599231;52.751889;13.468145
350751;9350751;Wandlitz, Schule II;5847390;4598535;52.750319;13.457784
350752;9350752;Wandlitz, Stolzenhagener Chaussee;5849445;4598574;52.768772;13.458978
350753;9350753;Wandlitz, Terrassen am See;5848513;4599339;52.760260;13.470027
350754;9350754;Wandlitz, An der Gierwiese;5849396;4598477;52.768350;13.457527
350755;9350755;Weesow, Ausbau;5836957;4616323;52.653076;13.717420
350756;9350756;Weesow, Feuerwehr;5836790;4616807;52.651472;13.724510
350757;9350757;Weesow, Kreuzung;5836691;4616691;52.650608;13.722762
350758;9350758;Willmersdorf, Am Gewerbepark;5838824;4615108;52.670105;13.700125
350759;9350759;Werbellin, Abzweig;5863817;4615642;52.894483;13.716834
350760;9350760;Werbellin, Dorf;5863357;4614758;52.890540;13.703542
350761;9350761;Werftpfuhl, An der B 158;5837915;4621451;52.660558;13.793511
350762;9350762;Werftpfuhl, Dorf;5837479;4621362;52.656662;13.792036
350763;9350763;Werneuchen, Ambulatorium;5834738;4617966;52.632790;13.740895
350764;9350764;Werneuchen, ThŠlmannstr.;5833564;4618684;52.622089;13.751074
350765;9350765;Werneuchen, Altstadt;5834519;4617366;52.630953;13.731959
350766;9350766;Werneuchen, Ost;5837126;4620523;52.653678;13.779514
350767;9350767;Werneuchen, Wei§dornweg;5835333;4617368;52.638264;13.732278
350768;9350768;Willmersdorf (BAR);5838078;4613908;52.663657;13.682137
350789;9350789;Zepernick, Dransehaus;5836532;4604401;52.651681;13.541184
350790;9350790;Zepernick, Elbingroder Str.;5836125;4605554;52.647802;13.558085
350791;9350791;Zepernick, HŠndelstr.;5837113;4604796;52.656824;13.547203
350792;9350792;Zepernick, Am Heidehaus;5838027;4603613;52.665262;13.530014
350793;9350793;Zepernick, KŸhler Grund;5836009;4605125;52.646843;13.551712
350794;9350794;Zepernick, MalzmŸhle;5837541;4605446;52.660543;13.556942
350795;9350795;Zepernick, MŸhle;5836326;4604685;52.649776;13.545314
350796;9350796;Zepernick, Poststr.;5837035;4603917;52.656292;13.534193
350797;9350797;Zepernick, Schumannstr.;5836783;4605364;52.653750;13.555489
350798;9350798;Zepernick, Stern;5836762;4604494;52.653729;13.542631
350799;9350799;Zepernick, Thalestr.;5836363;4605291;52.649991;13.554276
350800;9350800;Zepernick, Wernigeroder Str.;5836394;4604937;52.650338;13.549058
350801;9350801;Zepernick, Zellerfelder Str.;5836136;4605764;52.647860;13.561190
350802;9350802;Zerpenschleuse, Kita/An der B 109;5859379;4603219;52.857142;13.530908
350803;9350803;Zerpenschleuse, Ausbau;5861037;4603746;52.871934;13.539256
350804;9350804;Zerpenschleuse, Dorf;5858862;4603034;52.852533;13.527999
350805;9350805;Zerpenschleuse, Forststr.;5860198;4603479;52.864449;13.535026
350806;9350806;Joachimsthal, Werbellinseeblick;5869581;4615600;52.946264;13.718259
350807;9350807;Stolzenhagen (bei Wandlitz), Kreuzung ZŸhlsdorf;5846934;4596809;52.746534;13.432096
350809;9350809;AlthŸttendorf, Bahnhof;5870894;4619912;52.957112;13.782861
350811;9350811;Joachimsthal, Bahnhof;5873420;4617610;52.980308;13.749540
350813;9350813;Wandlitz, Am Roseneck;5848273;4599556;52.758064;13.473167
350814;9350814;Zerpenschleuse, Am Finowkanal;5857819;4604571;52.842868;13.550472
350815;9350815;Gro§ Schšnebeck, Wildpark;5866030;4605305;52.916482;13.564015
350816;9350816;Hohenfinow, Feuerwehr;5855221;4630178;52.813964;13.929273
350817;9350817;Eberswalde, Schule Nordend;5858656;4622456;52.846622;13.816093
350818;9350818;Bernau, Zepernicker Chaussee;5838805;4605900;52.671809;13.564055
350820;9350820;Bernau, Eichwerder;5837839;4605471;52.663215;13.557406
350821;9350821;Bernau, Barnim-Gymnasium;5842586;4604430;52.706059;13.543530
350822;9350822;Lindenberg (BAR), Ahrensfelder Weg;5831097;4603794;52.602974;13.530513
350823;9350823;Lindenberg (BAR), Karl-Marx-Str.;5831079;4603569;52.602855;13.527187
350824;9350824;Lindenberg (BAR), Klarahšh Wasserwerk;5829900;4603787;52.592222;13.530035
350825;9350825;Wandlitz, Hort;5847561;4598293;52.751899;13.454252
350826;9350826;Gro§ Schšnebeck, Bšhmerheide Ausbau;5862691;4599909;52.887517;13.482799
350827;9350827;Mehrow, Abzweig Hšnow;5827000;4610000;52.564952;13.620718
350828;9350828;Joachimsthal, Am Knick;5873309;4617711;52.979289;13.751002
350829;9350829;Werneuchen, Grundschule;5833473;4619738;52.621040;13.766597
350830;9350830;Werneuchen, Beiersdorfer Str.;5835196;4618140;52.636866;13.743627
350831;9350831;Tiefensee, Kaliebeweg;5840458;4624341;52.682745;13.837160
350832;9350832;Zepernick, Holbeinstr.;5837964;4603305;52.664755;13.525443
